formatted_id,cleaned_text,Annotation,oh_label,users,hashtags,links
5642-0812-7663-2839-68,"rt : in australia, their tax money helps finance their country's own destruction by terrorists::  sa…",racism,1.0,@TRobinsonNewEra,,https://t.co/zwWlcAZtmZ
5633-7302-4179-5440-00,"your prophet was a low life murdering, raping, robbing, bigoted, sexist, pedophile.",racism,1.0,@semzyxx,,
5658-9478-2166-1310-08,"looks like a slum, as people are forced to go to mosque at gun point. daesh are creating hundreds of thousands of atheists.",racism,1.0,@mir576607189,,
5530-1959-0104-4529-92,"again, you talk like an idiot.  i have no religion and what you say changes nothing about muslims being extremists.",racism,1.0,@azmoderate @JoeWSJ,,
5714-7164-1399-5870-08,"another case of, ""if you say islam is violent we will kill you.""",racism,1.0,@jaketapper @RaviAgrawalCNN,,
5541-3783-7382-0129-92,"until people like hollande acknowledge that  teaches murder and hatred, we will always be dealing with the symptoms, not the problem.",racism,1.0,,#Islam,
5756-4413-8198-0689-92,"well idiot, i see that every native minority in every muslim country is a shrinking minority due to muslim persecution.",racism,1.0,@congressman_aly,,
5572-6524-5274-5299-84,so are you saying that the quran is wrong with this piece of bigotry?,racism,1.0,@Lithobolos @PoliticalAnt @ZaibatsuNews,,http://t.co/oW2W2HPmYZ
5677-1442-0072-0060-16,i read the entire quran and much of the hadiths. i know more about islam than most muslims. it is a curse to all mankind.,racism,1.0,@sibelo76,,
5717-7745-7725-9600-00,the saudis were the mujahedeen before there was any involvement of the us.,racism,1.0,@DianH4,,
5525-5768-6592-5159-68,you don't need a perverted religion to feel compassion for humanity.,racism,1.0,@ilhaam673,,http://t.co/T9Knt5tQmP
5517-9784-3472-5560-32,"in islam women must be locked in their houses, and muslims claim this is treating them well.",racism,1.0,,,http://t.co/rVO5TrXmZt
5641-7286-8590-6449-92,"mohammed later attacked the jews of khybar, slaughtered many and also stole their property.",racism,1.0,@buttercupashby @MaDaSaHaTtEr_17,,
5602-9895-3623-6090-24,"like i said,that is a stupid comment that seeks to hide the vileness of  islam",racism,1.0,@BilalIGhumman @98Halima @johnnygjokaj @cdnKhadija @rfrankh53,,
5650-0572-2329-8170-24,come back for a chat when you get a brain.,racism,1.0,@jacquard612 @hamza_al_habash @Loveussr,,
5652-8069-3258-0309-76,"hopefully the followers of the slave trader, and pedophile prophet, mohammed.",racism,1.0,@jihadi_11 @Shami_IS_back,,
5670-7414-1493-1420-16,"mohammed led 17 military expeditions, beheaded 600 jews in one day, married a six year old girl, etc. etc. get the picture?",racism,1.0,@truaemusic,,
5562-0591-0842-8309-76,you mean hapless genocidal palestinian islamolunatics that are determined to erase israel from the map?,racism,1.0,@yuskan0723 @essel1,,
5766-0450-1408-2639-36,mohammed approved in the quran of sex slavery. isis is a firm believer in sex slavery.,racism,1.0,@MaxBlumenthal @mehdirhasan @tnr,,
5650-2295-9274-6890-24,"rt :  muslim holiday ‘honored’ by conn. school district includes animal sacrifice by beheadings
 ht…",racism,1.0,@WolfSpirit2013,#US,http://t.co/g81RDR5ajt
5562-2825-9055-0099-84,"rt : some people work very hard to make this world a better place, while others work very hard to book a drink and sex party in t…",racism,1.0,@sudixitca,,
5745-8994-3982-3790-08,why do people even talk about white privilege when the majority of food stamp recipients are white people!!,racism,1.0,@GarrettaBrown85 @5Candrew,,
5572-8871-0614-8229-76,rt :    no compulsion in religion. unless you're a kid of course!,racism,1.0,@PeterTownsend7,#muslim #ISIS #Islam,http://t.co/Va3FBYF6Wp http://t.co/B0AJT…
5551-5601-4727-5690-24,objecting to this is what the pc morons of salon call racism.,racism,1.0,@Salon @TheMuslimGuy,,http://t.co/ZjU8NqChiF
5663-9473-8073-2929-92,islam is an entire religion built on intolerance and jihad. it's time for the world to stop tolerating it.,racism,1.0,@discerningmumin,,
5528-7199-6082-4869-76,"not gunmen, muslim terrorists.",racism,1.0,@RomeroScott,,
5754-7934-0592-3000-32,"no asshole, i single out muslims because their barbarity is set in stone in the quran and they have not and cannot evolve.",racism,1.0,@harmlesstree2,,
5689-4206-4571-8510-08,"nobody gives a fuck about the streets when you are practicing genocide, murder, and slavery, microbrain.",racism,1.0,@jihadiAA,,
5601-3595-8138-3390-08,"not to mention crushing poverty, endless violence, and legal forced marriage of 8 year old girls.",racism,1.0,@Habibiline @Jihadii8,,
5739-4729-5042-9210-24,i know that muslim bigotry has driven all the christians out of palestine.,racism,1.0,@congressman_aly,,
5747-4110-9240-2629-76,"the entire history of islam is one of colonization, occupation, hatred, and bigotry. get an education.",racism,1.0,@birdSTL @MurdaMookez,,
5751-0423-4430-9680-00,but your child raping prophet made his intentions clearly known in the hadiths.,racism,1.0,@nader_haq @MadDr11,,http://t.co/IOmcyHTe9W
5750-6257-6591-0609-92,my opinions of islam don't come from the media. they come from the quran and hadiths.,racism,1.0,@Kaya786 @fai3an_H,,
5553-8783-9433-5399-68,"rt :     or black and follow islam  ,",racism,1.0,@IronmanL1 @VileIslam @SumbelinaZ @TIB2016 @Hatewatch,,http://t.co/HqPlAzokKa
5649-3008-7514-9390-08,"rt : labor &amp; islam working together rt :  rotherham abuse victim: 'i was raped once a week, every week'",racism,1.0,@0rwellian @phlim1942,#pmlive,http://…
5754-6595-9286-1210-24,"if you want to understand the lie of muslims living in peace with jews, read ibn warraq",racism,1.0,@harmlesstree2 @MaxBlumenthal,,http://t.co/KFsbDefYkD
5604-6657-6529-3100-16,there is nothing that isis does that prophet mohammed did not also do.,racism,1.0,@warriorsialkot @BilalIGhumman @johnnygjokaj @98Halima @cdnKhadija,,
5670-5043-3206-5669-76,and 83:25 says they drink wine in heaven. so islamic heaven is basically a drunken whore house. very spiritual - lol.,racism,1.0,@ILTAFSHEHZAD,,
5634-6438-3741-7020-16,rt : why our president chose to insult christianity and excuse militant islam at the national prayer breakfast,racism,1.0,@joe_nuzz,,http://t.co/c6IwF…
5552-0309-0123-8620-16,what do you think we are doing when we accept muslim immigrants.  what do we get back.,racism,1.0,@IAmThe1Teacher @IronmanL1 @stevecorrales80,,
5755-0633-9029-3520-00,lol. you think there are no probs for people who don't tow the main stream line in muslim c.,racism,1.0,@BabaKristian @MuftahOrg,,http://t.co/yZdJhnFQen
5617-1134-9730-7829-76,"because of muslim hatred there will soon be no jews, christians, yezidis in me.",racism,1.0,@SirajZarook @OdiniaInvictus @BilalIGhumman @IsraeliRegime,,
5637-1574-8111-9740-16,"for example, the quran says leaving islam is not accepted.  the hadiths say kill anyone who leaves.",racism,1.0,@westernreviews @hanna_bard,,
5551-4431-0325-1370-24,"this is the big lie about .  it doesn't advocate tolerance and coexistence, it advocates hatred and murder.",racism,1.0,@Setarehgan @Maryam_Rajavi,#Islam,
5635-1006-3696-8469-76,they welcomed islam with a sword at their throats. there was nothing kind about islam. it was a religion designed for thugs.,racism,1.0,@obsurfer84,,
5594-2458-9931-8890-24,"you are the one sitting in a black tent holding an ak, so don't talk to me about hate.",racism,1.0,@LifeInKhilafah,,
5746-8244-6546-8700-16,"no, the muslim states are the most murderous terrorist states on earth. it's not even close.",racism,1.0,@BDSSupporter,,
5670-7783-6914-0410-24,and the christian world got rid of slavery by itself.the muslim world was pressured into getting rid of it and now returns to it,racism,1.0,@truaemusic,,
5641-7837-0070-4579-84,any idiot lawyer could make the case that the quran should be outlawed on the basis of being hate speech.,racism,1.0,@MaDaSaHaTtEr_17 @buttercupashby,,
5536-9876-1432-5189-76,"""mainstream"" muslims are also radicals.",racism,1.0,@tommydevlin1974,,http://t.co/X5gSyW8PGB
5763-5069-5290-3349-76,but islamolunatic live by islam and sharia trying to fulfill mohammed's wish to exterminate all jews from peninsula.,racism,1.0,@roisin_morgan,,
5633-9959-5158-6709-76,when muslims try to defend their prophet against pedophelia they never tell you about the proof that he was a pedo.,racism,1.0,,,http://t.co/19RSG7nHAh
5635-7760-8453-9020-16,and the muslims robbed the wealthy merchants.,racism,1.0,@obsurfer84,,
5530-1139-3109-0410-24,we could care less how much you love the fraud.  we have the right to think of him any way we want and express that.,racism,1.0,@anjemchoudary,,
5579-9911-8245-5889-92,religion at gunpoint and allegiance at gun point.,racism,1.0,@RudawEnglish,,
5746-3666-7727-8069-76,but thanks for demonstrating for the millionth time how muslims lie about their religion.,racism,1.0,@Clashoftherats,,
5645-3721-8761-3760-00,i know this because all of the people fighting against assad now are islamofascists.,racism,1.0,@SumerSloan @PAWarnhoff @etsho127,,
5530-2313-6459-8049-92,"the nuns are wearing the chosen robs of the clergy, not what every woman is required to wear by the sexist religion.",racism,1.0,@SafeensS,,
5637-1531-7243-7360-00,sometimes you have to go to the hadiths to clarify the quran.,racism,1.0,@westernreviews @hanna_bard,,
5603-1807-1634-5509-76,the little girls draw the highest price because of your pedophile prophet.,racism,1.0,@98Halima @rfrankh53 @BilalIGhumman @johnnygjokaj,,
5603-1256-4295-2990-08,isis wants to control the world because mohammed wanted to control it.,racism,1.0,@98Halima @johnnygjokaj @BilalIGhumman @cdnKhadija @rfrankh53,,
5751-7249-6263-0160-00,"any fool can see that is a photoshop job, goat fucker.",racism,1.0,@Isham_AlAssad @UN,,
5659-1865-4932-3409-92,the follower of the pedophile prophet tries to be funny. but the world will outlaw islam soon.,racism,1.0,@ajwatamr @ExposeFalsehood,,
5619-3717-7886-4860-16,and it cost isis half their best fighters.  the city can be rebuilt - free of the isis animals.,racism,1.0,@Dabiq_Warrior @Totenleserin,,
5526-0420-9787-3180-16,next door in pakistan the muslims still murder christians and hindus regularly,racism,1.0,@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan,,
5641-7776-5566-4030-08,"i take the whole sura, microbrain. you make such statement trying to hide the barbarity of islam.",racism,1.0,@buttercupashby @MaDaSaHaTtEr_17,,
5750-5438-5740-2960-00,here r translations of t quranic verse that gives men the right to beat their wives and declares men superior.,racism,1.0,,#Islam,http://t.co/3piDnVkq2b
5756-4740-6684-9219-84,"somewhere in the world muslims are at war with jews, christians, hindus, buddhists, taoists, atheists, and anamists.",racism,1.0,@congressman_aly,,
5518-0405-2606-9680-00,rofl.  no one with a brain will want a madrassa education.  will they teach mohammed's remedies?,racism,1.0,@UmarFarooq_,,http://t.co/dxJ6oEj19B
5023-1509-6052-5969-92,"rt : eric holder from : ""i understand that mistrust. i am the attorney general, but i am also a black man""",racism,1.0,@Dreamdefenders,#ferguson,http://t…
5603-0785-1084-5790-08,the jews lived on 40% of arabian peninsula before mohammed began genocide.,racism,1.0,@98Halima @johnnygjokaj @BilalIGhumman @cdnKhadija @rfrankh53,,
5626-6663-6050-5880-32,"in islam, the only ""innocent souls"" are muslims.  anyone else is fair game for any abuse.",racism,1.0,@aliabdalhamid @izrinhariri,,
5695-9217-7463-9920-00,"either that murdering scum wins or the murdering, sexist, genocidal islamist scum wins.  either way, scum wins.",racism,1.0,@nrllhkose @BBCPaulAdams,,
5644-4715-6916-8469-76,don't rely on a single case. read the pact of umar.,racism,1.0,@Vandaliser @sajid_fairooz @IsraeliRegime,,
5740-0248-0465-3429-76,islamophobia - fear of this.,racism,1.0,@MaxBlumenthal,,http://t.co/Fewr2MFIqn
5660-8162-5591-5130-24,"muslims kill 50 times that many innocent non muslims every day, so i don't care.",racism,1.0,@Love___Egypt @washingtonpost,,
5551-5876-8078-4259-84,do you think that the mindless little bozos at salon understand that  quran is full of bigotry.,racism,1.0,@Salon @TheMuslimGuy,,http://t.co/3JZwrONpWX
5569-6207-6153-7580-16,islamic no go zones are common knowledge except to idiots like you.,racism,1.0,@Politics_PR @FoxNews,,http://t.co/dBRMAzGlyF
5719-2320-5549-5230-08,"rt :    it's a calculated arab policy, to keep the palestinians in a state of desperation to incite more …",racism,1.0,@arrowsmithwoman @sudixitca @KenRoth,,
5696-5972-8403-4110-08,islam does nothing but freeze the status of women to the 7th century.,racism,1.0,@zh_ha89,,
5664-9336-1591-1809-92,that's idiotic. not holding a sick terrorist god sacred is far from not holding anything sacred.,racism,1.0,@discerningmumin,,
5749-3795-6584-0629-76,"since 90% of muslim civilians are killed by muslim terrorists, you avatar is just propaganda.",racism,1.0,@palmeye @Rudd1971,,
5526-0594-5138-6430-08,"muslims are fighting jews, hindus, buddhists, christians, atheists and animists somewhere in the world.",racism,1.0,@yousufpoosuf @HillaryGuess,,
5736-3278-1080-6620-16,who cares? the only issue is are they guilt or innocent.  all the rest is race baiting by assholes like you.,racism,1.0,@ginnysimmons @femfreq,,
5767-5839-4675-0730-24,in fact blumenthal's palestinian friends behead gays.,racism,1.0,@MDBishop82 @railgirl1952 @LyndaG1963 @Coslopuss @MaxBlumenthal,,
5720-5932-0336-0560-00,"considering what those ""local arabs"" did to kurds, christians, assyrians, ezidiz, etc., who cares.",racism,1.0,@mirebotan84 @RamiAlLolah,,
5659-0759-7899-7269-76,the phony allah worshiping madrassa rats will die at the hands of controllers a thousand miles away.,racism,1.0,@DawlatnaMansura,,
5522-6050-2777-1020-16,"again, you miss the point that god is not interested in military rule, phony frauds like mohammed who benefit from it are",racism,1.0,@ummayman90,#Islam,
5551-6626-1504-5120-00,rt :   the terrorists themselves trumpet their allegiance to allah and their religion. it's stupid to pretend away…,racism,1.0,@Loretta778 @tdw1116 @Salon,,
5523-1355-2154-1569-92,do you grovel on the ground and fear other people that you have a personal relationship with?,racism,1.0,@Nigzzzk,,
5739-4635-6412-2560-00,"i know that they force the same sexism, hatred and bigotry on their population that all islamolunatics do.",racism,1.0,@congressman_aly,,
5749-4819-7744-8160-00,"rt : please sign this petition + retweet
  
    @…",racism,1.0,@Damocles247 @LordThinker @FuckTheShitUSay @ukipwton @VileIslam,#BanIslam,http://t.co/aWQOOqVlp0
5677-5781-2210-4949-76,"no, islam declared war on all humanity 1400 years ago. so all ""non believers"" despise islam.",racism,1.0,@islam4libya5 @IslamRevlution @BintStranger,,
5746-9436-0802-9470-08,"blumenthal fights for palestine which has no freedom of speech, has honor killings, and beheads gays.",racism,1.0,@MuhammedSajjad @MaxBlumenthal,,
